event_id,cell_id,condition,position,actor_id,generation_seed,probability,reason,attempts,elapsed_seconds,prompt_tokens,output_tokens
137,prior_0.3_signals_00001,market,3,agent_4,1338312139,0.22,Signal updates prior with reliability,1,6.138405199977569,371,17
137,prior_0.3_signals_00001,market,4,agent_5,194378532,0.33,Signal updates prior with reliability,1,6.671953200013377,400,17
137,prior_0.3_signals_00001,market,5,agent_1,792939186,0.27,Signal weakens public probability,1,7.11864959995728,429,17
137,prior_0.3_signals_00001,central_full,1,central_full_analyst,259693498,0.24,Signal NO reduces probability from prior.,1,5.303006700007245,293,19
137,prior_0.3_signals_00001,central_full,2,central_full_analyst,339683058,0.18,Two NO signals with moderate reliability lower the probability,1,5.555526899988763,316,21
137,prior_0.3_signals_00001,central_full,3,central_full_analyst,1338312139,0.28,Multiple NO signals update prior,1,5.460703999968246,335,17
137,prior_0.3_signals_00001,central_full,4,central_full_analyst,194378532,0.42,Multiple NO signals dominate with higher reliability.,1,6.060218199971132,355,20
137,prior_0.3_signals_00001,central_full,5,central_full_analyst,792939186,0.48,"Most signals indicate NO, but some support YES, leading to moderate probability.",1,7.0051343000959605,375,27
138,prior_0.3_signals_01111,market,1,agent_1,472390881,0.22,Signal weakens public probability,1,5.211320800008252,315,17
138,prior_0.3_signals_01111,market,2,agent_2,1260388968,0.34,Signal increases probability from 0.22 to 0.34,1,6.632818899932317,343,27
138,prior_0.3_signals_01111,market,3,agent_3,1948081237,0.46,Signal updates prior with reliability,1,6.184489399893209,372,17
138,prior_0.3_signals_01111,market,4,agent_4,2124546287,0.57,Signal updates prior with reliability-adjusted evidence.,1,6.992140899994411,400,21
138,prior_0.3_signals_01111,market,5,agent_5,1525983554,0.68,Signal updates public probability with reliability,1,7.24446010007523,429,18
138,prior_0.3_signals_01111,central_full,1,central_full_analyst,472390881,0.24,Signal NO reduces probability from prior.,1,5.349885499919765,294,19
138,prior_0.3_signals_01111,central_full,2,central_full_analyst,1260388968,0.42,Combined signals adjust prior towards YES,1,5.276085200021043,316,18
138,prior_0.3_signals_01111,central_full,3,central_full_analyst,1948081237,0.57,Signals update prior with reliability weights,1,5.56949059991166,336,18
138,prior_0.3_signals_01111,central_full,4,central_full_analyst,2124546287,0.68,More reliable signals support YES.,1,5.840108199976385,355,18
138,prior_0.3_signals_01111,central_full,5,central_full_analyst,1525983554,0.82,Most signals favor YES with higher reliability.,1,6.3514040999580175,375,20
138,prior_0.3_signals_01111,central_compact,1,central_compact_analyst,472390881,0.265,Signal reduces probability due to reliability.,1,5.508758400101215,307,20
138,prior_0.3_signals_01111,central_compact,2,central_compact_analyst,1260388968,0.345,Signal increases probability from 0.265 to 0.345,1,6.784763899981044,337,30
138,prior_0.3_signals_01111,central_compact,3,central_compact_analyst,1948081237,0.415,Signal increases probability from 0.345 with reliability 0.65,1,7.337678299983963,368,30
138,prior_0.3_signals_01111,central_compact,4,central_compact_analyst,2124546287,0.475,Signal increases probability by 0.06,1,7.1082738999975845,398,22
138,prior_0.3_signals_01111,central_compact,5,central_compact_analyst,1525983554,0.5625,Signal increases probability by 0.0875,1,7.882427099975757,429,25
139,prior_0.3_signals_01000,central_full,1,central_full_analyst,1914199075,0.27,Signal NO reduces probability,1,5.035800699959509,293,16
139,prior_0.3_signals_01000,central_full,2,central_full_analyst,856613295,0.22,Two NO signals lower the probability,1,5.27119389991276,316,18
139,prior_0.3_signals_01000,central_full,3,central_full_analyst,1593083815,0.18,Multiple low-reliability NO signals update prior,1,5.88008589996025,336,21
139,prior_0.3_signals_01000,central_full,4,central_full_analyst,678603395,0.34,Most signals indicate NO but some support YES.,1,6.09375480003655,355,21
139,prior_0.3_signals_01000,central_full,5,central_full_analyst,311752762,0.42,Most signals lean NO but some YES signals increase probability slightly,1,6.628949099918827,375,23
139,prior_0.3_signals_01000,central_compact,1,central_compact_analyst,1914199075,0.25,Signal NO reduces probability,1,5.107633200008422,306,16
139,prior_0.3_signals_01000,central_compact,2,central_compact_analyst,856613295,0.22,Signal NO updates prior with reliability 0.75.,1,6.281875099986792,335,24
139,prior_0.3_signals_01000,central_compact,3,central_compact_analyst,1593083815,0.18,Signal NO updates probability,1,6.017019200022332,364,16
139,prior_0.3_signals_01000,central_compact,4,central_compact_analyst,678603395,0.24,Signal increases probability from 0.18 with reliability 0.6,1,7.418272300041281,392,27
139,prior_0.3_signals_01000,central_compact,5,central_compact_analyst,311752762,0.21,Signal NO updates probability,1,6.911617100005969,421,16
139,prior_0.3_signals_01000,market,1,agent_4,1914199075,0.24,Signal reduces probability due to reliability,1,5.298333900049329,314,18
139,prior_0.3_signals_01000,market,2,agent_5,856613295,0.16,Signal reduces probability,1,5.561903299996629,343,15
139,prior_0.3_signals_01000,market,3,agent_1,1593083815,0.11,Signal reduces probability,1,5.993929899996147,372,15
139,prior_0.3_signals_01000,market,4,agent_2,678603395,0.21,Signal updates prior with reliability,1,6.652205299935304,400,17
139,prior_0.3_signals_01000,market,5,agent_3,311752762,0.14,Signal weakens public probability,1,7.11153190000914,429,17
140,prior_0.3_signals_11110,central_compact,1,central_compact_analyst,957710082,0.37,Signal slightly increases probability,1,5.158065100084059,307,16
140,prior_0.3_signals_11110,central_compact,2,central_compact_analyst,1467635171,0.46,Signal increases probability from 0.37 to 0.46.,1,6.6420199000276625,335,28
140,prior_0.3_signals_11110,central_compact,3,central_compact_analyst,194669468,0.52,Signal increases probability from 0.46 to 0.52.,1,7.091474200016819,364,28
140,prior_0.3_signals_11110,central_compact,4,central_compact_analyst,1163512031,0.57,Signal increases probability by 0.05,1,6.915747900027782,392,21
140,prior_0.3_signals_11110,central_compact,5,central_compact_analyst,489939714,0.52,New signal NO with reliability 0.75 reduces probability.,1,7.71424520004075,421,25
140,prior_0.3_signals_11110,market,1,agent_1,957710082,0.42,Signal slightly increases probability,1,5.244095899979584,315,16
140,prior_0.3_signals_11110,market,2,agent_2,1467635171,0.54,Signal increases probability from 0.3 to 0.54,1,6.550729900016449,343,26
140,prior_0.3_signals_11110,market,3,agent_3,194669468,0.62,Signal updates prior with reliability,1,6.180064699961804,372,17
140,prior_0.3_signals_11110,market,4,agent_4,1163512031,0.72,Signal updates prior with reliability,1,6.682274300022982,400,17
140,prior_0.3_signals_11110,market,5,agent_5,489939714,0.66,Signal weakens public probability,1,7.1972892000339925,429,17
140,prior_0.3_signals_11110,central_full,1,central_full_analyst,957710082,0.38,Signal slightly increases probability,1,5.049313599942252,294,16
140,prior_0.3_signals_11110,central_full,2,central_full_analyst,1467635171,0.52,Two signals support YES with combined reliability.,1,5.475972900050692,316,20
140,prior_0.3_signals_11110,central_full,3,central_full_analyst,194669468,0.68,Multiple reliable signals support YES.,1,5.573674900108017,336,18
140,prior_0.3_signals_11110,central_full,4,central_full_analyst,1163512031,0.82,Multiple reliable signals support YES.,1,5.875087399967015,355,18
140,prior_0.3_signals_11110,central_full,5,central_full_analyst,489939714,0.67,Multiple YES signals with varying reliability suggest moderate support for YES.,1,6.730686399969272,375,24
141,prior_0.3_signals_01110,market,1,agent_5,719624282,0.225,Signal reduces probability due to reliability,1,5.401645599980839,315,19
141,prior_0.3_signals_01110,market,2,agent_1,2090700566,0.165,Signal reduces probability due to reliability,1,6.012444099993445,346,19
141,prior_0.3_signals_01110,market,3,agent_2,745505206,0.245,Signal updates prior with reliability,1,6.345560900052078,376,18
141,prior_0.3_signals_01110,market,4,agent_3,1074243622,0.325,Signal updates prior with reliability-weighted adjustment.,1,7.228404799941927,407,22
141,prior_0.3_signals_01110,market,5,agent_4,1413444528,0.425,Signal updates prior with reliability,1,7.352078799973242,437,18
141,prior_0.3_signals_01110,central_full,1,central_full_analyst,719624282,0.24,Signal NO reduces probability from prior.,1,5.342803300009109,294,19
141,prior_0.3_signals_01110,central_full,2,central_full_analyst,2090700566,0.18,Multiple NO signals lower probability,1,5.212206399999559,317,17
141,prior_0.3_signals_01110,central_full,3,central_full_analyst,745505206,0.37,Signals update prior with reliability weights,1,5.5825706999748945,336,18
141,prior_0.3_signals_01110,central_full,4,central_full_analyst,1074243622,0.48,Signals update prior with reliability weights.,1,5.98924739996437,356,19
141,prior_0.3_signals_01110,central_full,5,central_full_analyst,1413444528,0.62,More reliable signals support YES.,1,6.2390228000003844,375,18
141,prior_0.3_signals_01110,central_compact,1,central_compact_analyst,719624282,0.2625,Signal NO reduces probability,1,5.333328300039284,307,18
141,prior_0.3_signals_01110,central_compact,2,central_compact_analyst,2090700566,0.227,Signal NO weakens prior belief,1,5.9334492000052705,340,19
141,prior_0.3_signals_01110,central_compact,3,central_compact_analyst,745505206,0.2625,Signal increases probability from 0.227 to 0.2625.,1,7.569193399976939,370,33
141,prior_0.3_signals_01110,central_compact,4,central_compact_analyst,1074243622,0.295,Signal increases probability slightly,1,6.740091499988921,403,17
141,prior_0.3_signals_01110,central_compact,5,central_compact_analyst,1413444528,0.365,Signal increases probability by 0.07,1,7.671219500014558,433,22
142,prior_0.7_signals_10000,central_full,1,central_full_analyst,213217261,0.77,Signal increases probability from prior,1,5.128705299925059,294,17
142,prior_0.7_signals_10000,central_full,2,central_full_analyst,69141759,0.66,Balances conflicting signals with prior,1,5.271385599975474,316,18
142,prior_0.7_signals_10000,central_full,3,central_full_analyst,99641657,0.58,Balances conflicting signals with reliability weights,1,5.673662299988791,336,19
142,prior_0.7_signals_10000,central_full,4,central_full_analyst,1817170598,0.48,Most signals indicate NO with higher reliability.,1,6.110331099946052,355,20
142,prior_0.7_signals_10000,central_full,5,central_full_analyst,1111445626,0.38,Most signals indicate NO with higher reliability.,1,6.624469300033525,375,20
142,prior_0.7_signals_10000,central_compact,1,central_compact_analyst,213217261,0.725,Signal slightly increases probability,1,5.2336092999903485,307,17
142,prior_0.7_signals_10000,central_compact,2,central_compact_analyst,69141759,0.667,Signal NO updates prior with reliability 0.6,1,6.207138399942778,337,23
142,prior_0.7_signals_10000,central_compact,3,central_compact_analyst,99641657,0.623,New signal slightly lowers probability,1,6.347361100022681,368,18
142,prior_0.7_signals_10000,central_compact,4,central_compact_analyst,1817170598,0.568,New signal NO with reliability 0.7 updates prior,1,7.2741455000359565,398,24
142,prior_0.7_signals_10000,central_compact,5,central_compact_analyst,1111445626,0.516,Signal NO with reliability 0.75 reduces probability.,1,7.9133755000075325,429,25
142,prior_0.7_signals_10000,market,1,agent_1,213217261,0.66,Signal weakens public probability,1,5.327689999947324,315,17
142,prior_0.7_signals_10000,market,2,agent_2,69141759,0.57,Signal reduces probability due to reliability,1,5.821202700026333,343,18
142,prior_0.7_signals_10000,market,3,agent_3,99641657,0.52,Signal weakens public probability,1,6.196494800038636,372,17
142,prior_0.7_signals_10000,market,4,agent_4,1817170598,0.46,Signal weakens public probability,1,6.679022400057875,400,17
142,prior_0.7_signals_10000,market,5,agent_5,1111445626,0.34,Signal NO updates probability downward.,1,7.21069219999481,429,18
143,prior_0.4_signals_11101,central_compact,1,central_compact_analyst,1711913618,0.47,Signal slightly increases probability,1,5.099232400069013,307,16
143,prior_0.4_signals_11101,central_compact,2,central_compact_analyst,348544293,0.55,Signal increases probability from 0.47 to 0.55.,1,6.608854399994016,335,28
143,prior_0.4_signals_11101,central_compact,3,central_compact_analyst,1768947496,0.59,Signal increases probability from 0.55 to 0.59.,1,7.085621399921365,364,28
143,prior_0.4_signals_11101,central_compact,4,central_compact_analyst,1467198276,0.54,New signal slightly lowers probability,1,6.551801800029352,392,17
143,prior_0.4_signals_11101,central_compact,5,central_compact_analyst,823991350,0.62,Signal increases probability from 0.54 to 0.62.,1,8.008247599937022,421,28
143,prior_0.4_signals_11101,market,1,agent_1,1711913618,0.47,Signal slightly increases probability,1,5.22997420001775,315,16
143,prior_0.4_signals_11101,market,2,agent_2,348544293,0.58,Signal increases probability from 0.4 to 0.58,1,6.584540400072001,343,26
143,prior_0.4_signals_11101,market,3,agent_3,1768947496,0.64,Signal updates prior with reliability,1,6.186935900012031,372,17
143,prior_0.4_signals_11101,market,4,agent_4,1467198276,0.57,Signal NO updates prior with reliability 0.7.,1,7.2159153000684455,400,23
143,prior_0.4_signals_11101,market,5,agent_5,823991350,0.66,Signal increases probability from 0.57 to 0.66.,1,8.167760299984366,429,28
143,prior_0.4_signals_11101,central_full,1,central_full_analyst,1711913618,0.55,Signal YES with reliability 0.55 updates prior.,1,5.79301280004438,294,24
143,prior_0.4_signals_11101,central_full,2,central_full_analyst,348544293,0.59,Combined signals slightly increase probability,1,5.174637099960819,316,17
143,prior_0.4_signals_11101,central_full,3,central_full_analyst,1768947496,0.68,Multiple reliable signals support YES.,1,5.582831299980171,336,18
143,prior_0.4_signals_11101,central_full,4,central_full_analyst,1467198276,0.57,Multiple signals with varying reliability influence the updated probability.,1,6.209227000013925,355,22
143,prior_0.4_signals_11101,central_full,5,central_full_analyst,823991350,0.68,Multiple reliable signals support YES.,1,6.178351699956693,375,18
